"PROPOSAL_ID","THREADNAME_USERS","EXECUTION_NUMBER","ELAPSED_MS_PER_EXEC","LATENCY_MS_PER_EXEC","IDLETIME_MS_PER_EXEC"
199,Single_Click_Operation_Proposal_199 199-1,2,28,28,0
199,Single_Click_Operation_Proposal_199 199-1,3,29,29,0
199,Single_Click_Operation_Proposal_199 199-2,1,28,28,0
199,Single_Click_Operation_Proposal_199 199-2,2,28,28,0
199,Single_Click_Operation_Proposal_199 199-2,3,33,33,0
199,Single_Click_Operation_Proposal_199 199-3,1,29,29,0
199,Single_Click_Operation_Proposal_199 199-3,2,28,28,0
199,Single_Click_Operation_Proposal_199 199-3,3,28,28,0
200,Single_Click_Operation_Proposal_200 200-1,1,28,28,0
200,Single_Click_Operation_Proposal_200 200-1,2,28,28,0
200,Single_Click_Operation_Proposal_200 200-1,3,30,30,0
200,Single_Click_Operation_Proposal_200 200-2,1,32,32,0
200,Single_Click_Operation_Proposal_200 200-2,2,28,28,0
200,Single_Click_Operation_Proposal_200 200-2,3,39,39,0
200,Single_Click_Operation_Proposal_200 200-3,1,28,28,0
200,Single_Click_Operation_Proposal_200 200-3,2,27,27,0
200,Single_Click_Operation_Proposal_200 200-3,3,29,29,0
